,task_id,endpoint_id,user_id,function_id,task_status,predicted_runtime,predicted_energy,predicted_credits,running_duration,energy_consumed,credits_consumed,llc_misses,instructions_retired,core_cycles,ref_cycles,time_completed,name
248,39009bf5-396f-434c-9d8b-0b0b75525827,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,e664ff57-810f-40f9-b644-da5f97a59a03,finished,3.34288,16.3697,0.00404224,3.39522,13.4168,0.00413911,0.0,0.0,0.0,0.0,2024-03-21 19:24:53,graph_pagerank
249,649749c6-6e29-4e9f-8465-834b4f036951,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,5bba8714-d823-4482-be91-97217153bbc8,finished,4.47867,23.0833,0.00496672,4.8636,26.6414,0.00624331,0.0,0.0,0.0,0.0,2024-03-21 19:24:53,cholesy_decomposition
250,a9adf51b-d312-411b-bc9c-606a3b3b521d,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,ebfd3d8e-7116-4d9e-bf28-b6ad16e1f574,finished,5.02439,18.1989,0.00524023,5.807,14.1358,0.00594518,184711000.0,584806000.0,4345730000.0,0.0,2024-03-21 19:24:53,cholesy_decomposition
251,b3305ac7-8326-4579-b54d-dbfec6d30a9f,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,612515a4-e3e6-4c0d-981a-c3be0ab8f144,finished,5.02439,18.5677,0.00528832,6.23427,11.2802,0.00585841,0.0,0.0,0.0,0.0,2024-03-21 19:24:53,cholesy_decomposition
252,c064a2a8-443a-4f74-b5e0-c24f78cd20b1,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,a7a8323a-72b7-4153-a4f0-207e6c0ebb86,finished,5.02439,18.1989,0.00524023,5.82623,13.1676,0.00583802,347863000.0,721778000.0,7788260000.0,0.0,2024-03-21 19:24:53,cholesy_decomposition
253,e24e564c-d15e-42d2-856b-d4938bfe3e34,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,1df0c1a3-dc6c-4ef7-9599-c3592b249735,finished,0.673419,1.36903,0.000562779,0.51728,0.00877015,0.000365171,0.0,0.0,0.0,0.0,2024-03-21 19:24:53,molecular_dynamics_ie
254,f970e1dc-84bd-42e7-8694-fc90f028ef82,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,37b7ff9a-a544-4469-81f5-8e20139f9ebf,finished,0.673419,1.36903,0.000562779,0.520838,0.00810289,0.000367589,0.0,0.0,0.0,0.0,2024-03-21 19:24:53,molecular_dynamics_ie
255,251ece37-1da0-43e5-9223-c9d7ac87404a,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,9c09fd90-68d5-4256-b9ec-a2a4d9f4c5ed,finished,4.47867,23.0833,0.00496672,5.25132,32.4774,0.00704161,0.0,0.0,0.0,0.0,2024-03-21 19:24:52,cholesy_decomposition
256,254c997f-8c64-485c-b301-7a5f13490cf7,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,bcd2cfd7-5ca9-4107-8672-0b058ccf7827,finished,4.47867,23.0833,0.00496672,4.49239,25.0816,0.00580515,0.0,0.0,0.0,0.0,2024-03-21 19:24:52,cholesy_decomposition
257,2feef365-b8a4-44c7-b54e-2b112a642fbd,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,6ddca1c6-81b5-4ba5-bfa3-c56e1df85e37,finished,0.673419,1.36903,0.000562779,0.583382,0.0102709,0.000411886,0.0,0.0,0.0,0.0,2024-03-21 19:24:52,molecular_dynamics_ie
258,33c00d70-eb74-4701-afc6-8325b962f9e0,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,56c3605b-4b33-4232-84a6-55ec15867db3,finished,2.08963,14.7079,0.0026362,2.16122,9.3856,0.0025757,0.0,0.0,0.0,0.0,2024-03-21 19:24:52,matrix_multiplication
259,390e0872-f4a6-40dd-a0e8-16793b8c22d0,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,29e60c67-076f-4baf-be50-ad74537bd68f,finished,3.34288,16.1243,0.00401024,3.09184,13.5268,0.00394947,404610000.0,7414030000.0,7532880000.0,0.0,2024-03-21 19:24:52,graph_pagerank
260,938fcedd-497c-4006-a195-e1714127c27d,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,051cd181-12c7-4c45-aa50-4a259c69e0ef,finished,3.34288,16.3697,0.00404224,3.96072,15.2359,0.00477431,0.0,0.0,0.0,0.0,2024-03-21 19:24:52,graph_pagerank
261,b3ff12bb-e377-4df5-939b-193179daca42,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,ae7bf0b0-21ba-42d9-a6e8-78933540daaf,finished,4.47867,23.0833,0.00496672,4.40773,28.6089,0.00601963,0.0,0.0,0.0,0.0,2024-03-21 19:24:52,cholesy_decomposition
262,b532f7be-755d-4ffc-9b1f-85bff8dc081a,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,ef13e988-16ce-4586-9266-94987d888636,finished,3.34288,16.3697,0.00404224,3.19041,11.3734,0.00372848,0.0,0.0,0.0,0.0,2024-03-21 19:24:52,graph_pagerank
263,b9d675f6-9684-49c8-937b-65c3cabed568,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,c27cff4b-e92a-4f90-89d9-aea1ba5dfcaf,finished,0.673419,1.32285,0.000556757,0.557493,0.0,0.000392368,4.52087e+25,2.9838e+28,8.19274e+27,0.0,2024-03-21 19:24:52,molecular_dynamics_ie
264,c9e4baa3-7d25-43ca-a785-82abeddc96b7,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,3b504d2f-b4ab-447f-9e6f-0f5c43735c84,finished,0.673419,1.32285,0.000556757,0.839249,0.0,0.00059067,1701500000000000.0,5.5244e+17,1.80069e+17,0.0,2024-03-21 19:24:52,molecular_dynamics_ie
265,e71c3138-d11a-4346-adef-bfaea74974e4,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,d7b3000d-c6e0-483f-9254-437d73e62e89,finished,4.47867,23.0833,0.00496672,5.8202,33.1965,0.00757777,0.0,0.0,0.0,0.0,2024-03-21 19:24:52,cholesy_decomposition
266,34ea79e4-52c0-452d-814b-ae9c9e1a02f2,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,3e58708a-4a4c-4958-b765-f4e77fc0cf22,finished,4.47867,23.0833,0.00496672,4.0165,25.0901,0.00540602,0.0,0.0,0.0,0.0,2024-03-21 19:24:51,cholesy_decomposition
267,63a3290a-4b66-441e-8bd4-a58db206db7d,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,9a309b9a-b3d8-4d07-8da5-a51ce4597270,finished,0.673419,1.36903,0.000562779,0.552516,0.00588654,0.000389593,0.0,0.0,0.0,0.0,2024-03-21 19:24:51,molecular_dynamics_ie
268,6c440d98-8241-462e-a323-7d12873106df,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,2a185eda-26fd-473e-839e-b04587d543a4,finished,2.08963,14.7079,0.0026362,2.20777,9.61078,0.00263304,0.0,0.0,0.0,0.0,2024-03-21 19:24:51,matrix_multiplication
269,72ebeac7-1eac-4631-bf0c-6ffebbbc7d0c,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,2e273f13-190d-4e18-8fd2-992095611531,finished,3.34288,16.1243,0.00401024,2.93536,8.64369,0.00320031,338687000.0,5497700000.0,6251870000.0,0.0,2024-03-21 19:24:51,graph_pagerank
270,9b92ecb9-5512-4d2d-bd0b-e77190cb14d3,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,dcd20dd9-a026-4a74-a77d-e42408c94f2c,finished,4.47867,23.0833,0.00496672,4.80086,27.2661,0.00624118,0.0,0.0,0.0,0.0,2024-03-21 19:24:51,cholesy_decomposition
271,d133efd7-d354-469d-af87-5ba4feb25e9b,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,bcc0dcf2-00ab-4d5d-997b-3b0fe97e5a63,finished,5.02439,18.5677,0.00528832,6.11123,11.3127,0.00577605,0.0,0.0,0.0,0.0,2024-03-21 19:24:51,cholesy_decomposition
272,db49feb5-0c2f-457a-9e12-e4ae04170b55,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,2bd933ad-197f-4611-82dd-56656662172e,finished,0.673419,1.36903,0.000562779,0.516457,0.00540462,0.000364154,0.0,0.0,0.0,0.0,2024-03-21 19:24:51,molecular_dynamics_ie
273,20408663-4821-4efe-a196-4557f2c273d2,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,0c20a237-47ae-4242-aa98-aac037e9acbf,finished,3.63828,7.6632,0.00307531,4.2043,6.10413,0.00375567,4.33582e+27,4.52898e+28,4.74627e+28,0.0,2024-03-21 19:24:50,matrix_multiplication
274,28a11af4-1be5-441a-aa28-ba19d04e94b9,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,6712ebfb-4181-41cd-a8f0-3a8ed2dd145a,finished,3.63828,7.93024,0.00311014,4.35743,0.69411,0.003157,0.0,0.0,0.0,0.0,2024-03-21 19:24:50,matrix_multiplication
275,518bb4e3-9b2c-4958-af2d-84fc408f3493,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,b9b9a157-46da-4117-903c-90a0ac8ba5d7,finished,4.47867,23.4143,0.00499353,4.1589,32.5477,0.00619436,1.54813e+16,2.90978e+19,8.76614e+18,6.65329e+18,2024-03-21 19:24:50,cholesy_decomposition
276,7254ff88-5ff2-4327-8529-28940d26ab1a,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,31ede2ef-64d3-4332-8a76-345ad31ffcf3,finished,3.34288,16.3697,0.00404224,3.59183,15.7143,0.0045771,0.0,0.0,0.0,0.0,2024-03-21 19:24:50,graph_pagerank
277,a17fe45c-bd86-4058-a879-87c3f9d7665f,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,b5be8056-d1bb-4177-9edf-86ff37fe4ae5,finished,3.34288,16.3697,0.00404224,3.26518,12.7635,0.0039624,0.0,0.0,0.0,0.0,2024-03-21 19:24:50,graph_pagerank
278,adf843c7-bb6f-492a-b3ea-bae1eeddd0cb,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,2f86c2b8-17d1-4b4d-9e7e-a343ae9d7b70,finished,2.08963,14.7079,0.0026362,2.30757,8.02259,0.00258829,0.0,0.0,0.0,0.0,2024-03-21 19:24:50,matrix_multiplication
279,aebbc8f4-8abb-4736-ae9c-c051ed114608,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,40c9251b-428a-4bce-87a5-1100daa35ec7,finished,0.673419,1.36903,0.000562779,0.555537,0.00542501,0.000391658,0.0,0.0,0.0,0.0,2024-03-21 19:24:50,molecular_dynamics_ie
280,befd5c7d-2ecf-4538-a5c2-0eef3e3c57c4,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,fd5d5de0-e709-4666-8988-1d6a34f4d4d5,finished,4.47867,23.0833,0.00496672,4.21046,25.8676,0.00563193,0.0,0.0,0.0,0.0,2024-03-21 19:24:50,cholesy_decomposition
281,c4d6e4aa-7c21-4113-a7a9-a95df01d3f59,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,d7dbc309-1d7b-4d2e-b05f-b7ba7ec11140,finished,2.08963,14.7079,0.0026362,2.30679,7.95038,0.00258178,0.0,0.0,0.0,0.0,2024-03-21 19:24:50,matrix_multiplication
282,c530672a-173e-4bd6-8e10-ccc8f6c93d71,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,43c368ee-5ace-4fae-a016-a4c9835f67b4,finished,4.47867,23.4143,0.00499353,3.63964,28.4797,0.00542062,2.91295e+17,2.8994e+18,1.22097e+19,9.37982e+18,2024-03-21 19:24:50,cholesy_decomposition
283,d1704519-b4cf-41b0-b2f8-92ff73f456f8,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,06b620e7-b528-4345-b328-304c1baaef44,finished,0.673419,1.32285,0.000556757,0.843316,0.0,0.000593532,1.24851e+25,3.48783e+28,7.65365e+27,0.0,2024-03-21 19:24:50,molecular_dynamics_ie
284,d9225af4-cf5a-4a98-8b8d-25959f9b1f54,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,fa982743-723e-4b01-9ddf-d31268f63204,finished,3.34288,16.3697,0.00404224,3.71702,13.7145,0.0044044,0.0,0.0,0.0,0.0,2024-03-21 19:24:50,graph_pagerank
285,48fa31d6-e1ef-4be1-9e10-81df719fa33b,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,e3ed5aac-9722-46bb-b6fd-85f4f0616013,finished,5.02439,18.5677,0.00528832,6.12457,10.7691,0.00571455,0.0,0.0,0.0,0.0,2024-03-21 19:24:49,cholesy_decomposition
286,77fc073c-2904-45a2-9003-1c12622e6f42,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,f07a3a87-adfd-4821-b1c5-e172d8ff9b81,finished,3.63828,7.93024,0.00311014,4.31737,0.991578,0.0031676,0.0,0.0,0.0,0.0,2024-03-21 19:24:49,matrix_multiplication
287,7d99aab9-a6b1-4c4d-93f8-767c4354e701,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,76a995f8-5d79-4558-bd4c-4504bcbcf8b3,finished,2.08963,14.7079,0.0026362,2.25899,14.7905,0.00309548,0.0,0.0,0.0,0.0,2024-03-21 19:24:49,matrix_multiplication
288,8b37be54-8c96-485c-81f6-9e7a01a75346,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,69322c28-58a9-414a-9dae-d0cd55e655f7,finished,3.34288,16.3697,0.00404224,3.8347,14.1608,0.00454541,0.0,0.0,0.0,0.0,2024-03-21 19:24:49,graph_pagerank
289,9619dc42-c4fe-4f4b-b1ab-bf5af744e92e,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,fb9955c9-68f1-4d1d-a83e-345d402785aa,finished,2.08963,14.7079,0.0026362,2.4471,15.0343,0.00327326,0.0,0.0,0.0,0.0,2024-03-21 19:24:49,matrix_multiplication
290,9d9b5727-2e50-44d0-b583-0d58fd18e068,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,6777aba6-a1a2-41b4-ac1d-961531f1addc,finished,0.673419,1.36903,0.000562779,0.555534,0.00539305,0.000391651,0.0,0.0,0.0,0.0,2024-03-21 19:24:49,molecular_dynamics_ie
291,ed1e6e6d-1a3d-42f7-a6f3-502110549211,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_2,abc298bf-e6fd-44cf-89d8-ef6482164222,finished,2.08963,14.7079,0.0026362,2.17061,12.4674,0.00283313,0.0,0.0,0.0,0.0,2024-03-21 19:24:49,matrix_multiplication
292,2a26b90f-4464-49f7-84fa-513c95525e99,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,003bd97b-63e3-4ba5-b9af-ac915cf4a3df,finished,3.34288,16.3697,0.00404224,3.71106,13.8047,0.00441197,0.0,0.0,0.0,0.0,2024-03-21 19:24:48,graph_pagerank
293,9afa35dd-3419-4a8e-9ac7-2a3b414838c1,d0ac23c8-a873-43e8-b5c4-0c7199092d0e,user_0,4432a3fb-5f1d-4c13-83ed-c34a44ff5744,finished,2.08963,14.7079,0.0026362,2.14893,11.9036,0.00276926,0.0,0.0,0.0,0.0,2024-03-21 19:24:48,matrix_multiplication
294,5b712292-cd4e-4168-9d32-356d879067e7,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,db5bb13d-d110-4aa9-8ff3-5ce9835b50e3,finished,3.63828,7.93024,0.00311014,4.26271,1.29027,0.00316809,0.0,0.0,0.0,0.0,2024-03-21 19:24:45,matrix_multiplication
295,5de5a6e9-fa90-45c3-9630-0736bd3d44e6,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,706727ef-2390-4237-aab3-64bca7551ecf,finished,3.34288,16.3697,0.00404224,3.60458,13.4356,0.0042889,0.0,0.0,0.0,0.0,2024-03-21 19:24:45,graph_pagerank
296,f959c38b-8f7d-4cb6-9146-50ee70375c84,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,a659a21b-90b0-4f2d-886f-23c7ec162c86,finished,3.63828,7.93024,0.00311014,4.36919,2.64971,0.00342032,0.0,0.0,0.0,0.0,2024-03-21 19:24:44,matrix_multiplication
297,3355033c-c2cc-47ad-bedd-c657fb854746,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,a5fd5554-1721-4631-8f65-03372d742ec6,finished,3.63828,7.68075,0.0030776,4.36817,1.94278,0.00336069,0.0,0.0,0.0,0.0,2024-03-21 19:24:13,matrix_multiplication
298,49d59608-13e5-48e9-be4f-b5225f21d081,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,27041619-8a1e-4bb0-8af0-416c1d361800,finished,0.673419,1.32285,0.000556757,0.605706,0.0223185,0.000433783,0.0,0.0,0.0,0.0,2024-03-21 19:24:13,molecular_dynamics_ie
299,4d08d1c7-e682-4563-bf8d-5d59db9cfdc0,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,3a1e1588-63a9-4a99-af0b-55a13d874b95,finished,0.673419,1.32285,0.000556757,0.55333,0.01769,0.000395921,0.0,0.0,0.0,0.0,2024-03-21 19:24:13,molecular_dynamics_ie
300,96d7ef1a-49da-4c2b-a93a-bd4cab2d2d21,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,f5691f94-df8d-47a1-bcbe-4abeeddca916,finished,3.34288,16.1404,0.00401234,3.46094,12.3024,0.0040616,1.23797e+36,1.88112e+38,9.77596e+37,0.0,2024-03-21 19:24:13,graph_pagerank
301,9a019b91-4f88-4a03-b167-a4caa5bb806c,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,8399f1d3-6b03-4ac0-87d4-54482ff66ecf,finished,0.673419,1.32285,0.000556757,0.556916,0.0178799,0.000398496,0.0,0.0,0.0,0.0,2024-03-21 19:24:13,molecular_dynamics_ie
302,ade6870b-29c3-46db-ae52-c523b1ccbf1d,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,2f5ebfb6-d211-4a02-bacb-3de9e418709a,finished,0.673419,1.32285,0.000556757,0.54781,0.0164,0.000391825,0.0,0.0,0.0,0.0,2024-03-21 19:24:13,molecular_dynamics_ie
303,b6086489-c1d0-4a83-aeed-e331c5064f38,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,5c77c614-86de-4e6d-a574-39673808feda,finished,3.34288,16.1404,0.00401234,3.97028,15.5857,0.00485691,0.0,0.0,0.0,0.0,2024-03-21 19:24:13,graph_pagerank
304,be3f5f1d-23b5-4212-9399-a48b3a3071c3,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,bce6cbd3-9aef-4627-ad03-528f455aecc1,finished,3.34288,16.1404,0.00401234,3.88478,14.241,0.00461601,6.55809e+25,3.78912e+28,1.06546e+28,0.0,2024-03-21 19:24:13,graph_pagerank
305,e93ea344-9fdb-4226-86bf-f0439316db56,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,cae5f946-746c-4867-bcde-abd7661a76a6,finished,3.34288,16.1404,0.00401234,3.32486,12.7632,0.00402969,0.0,0.0,0.0,0.0,2024-03-21 19:24:13,graph_pagerank
306,e9642f78-2fc9-42db-a1ef-76304eda2d6d,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,76987dad-9379-4078-b7b6-a7f4406df433,finished,5.02439,18.2231,0.00524339,6.06807,9.50906,0.00555668,0.0,0.0,0.0,0.0,2024-03-21 19:24:13,cholesy_decomposition
307,f09a7d2e-8e2e-49d0-936d-6ae2aa353974,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,9db72ee9-d5c9-4da2-9e8a-279d64b357f0,finished,5.02439,18.2231,0.00524339,6.12086,11.5754,0.00586372,0.0,0.0,0.0,0.0,2024-03-21 19:24:13,cholesy_decomposition
308,24322a05-d3af-4eb6-a4a8-57e451d2749a,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,19db7046-51e9-418d-b732-52efd004d250,finished,3.34288,16.1404,0.00401234,3.04623,13.3272,0.00387492,679737000.0,13000400000.0,8601430000.0,0.0,2024-03-21 19:24:12,graph_pagerank
309,567d03df-08f3-43c6-be06-2a92a58d9f6b,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,9f00b1ee-cbcf-4c77-bcc2-953eccd4c6f4,finished,3.63828,7.6632,0.00307531,4.26059,2.84894,0.00340234,0.0,0.0,0.0,0.0,2024-03-21 19:24:12,matrix_multiplication
310,5cc13d1b-b1ad-4b12-82e5-97c79228476a,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,aba172aa-4509-4001-8fa9-1e3b539cbde0,finished,0.673419,1.31961,0.000556333,0.508046,0.0109952,0.000362834,0.0,0.0,0.0,0.0,2024-03-21 19:24:12,molecular_dynamics_ie
311,627d330a-9085-4de9-b88e-b5a2be45241e,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,5c0dec34-5475-498b-8af4-8f9fa442cc94,finished,5.02439,18.2231,0.00524339,5.99874,14.937,0.00618295,265328000.0,645499000.0,5731270000.0,0.0,2024-03-21 19:24:12,cholesy_decomposition
312,6cbf6708-bd21-4ee0-879c-aa4a6d54867c,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,ee7c9c78-0033-4ede-853e-3d8e80915011,finished,3.34288,16.1404,0.00401234,3.02569,13.2374,0.0038488,653341000.0,12390500000.0,8385260000.0,0.0,2024-03-21 19:24:12,graph_pagerank
313,7c76d475-8a33-4ce9-86f8-9fd3ed45bc67,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,53683ce0-512e-452a-8f2a-ca22d67501d8,finished,3.34288,16.1404,0.00401234,3.15978,11.046,0.00368356,3.65441e+27,4.43737e+28,7.7715e+28,0.0,2024-03-21 19:24:12,graph_pagerank
314,871e00f9-611b-48c3-b6bb-a9634ef88505,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,73945a09-a970-4722-99cb-c3c2236ce873,finished,0.673419,1.31961,0.000556333,0.536825,0.0157174,0.000383686,0.0,0.0,0.0,0.0,2024-03-21 19:24:12,molecular_dynamics_ie
315,955ee62a-dfdd-48d9-aaa4-1cb98e05ccc0,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,e192cac2-89be-4f5e-8a8a-e277824cfc9a,finished,3.34288,16.1404,0.00401234,3.33117,14.4803,0.00422569,783409000.0,15845000000.0,10694900000.0,0.0,2024-03-21 19:24:12,graph_pagerank
316,bde0705f-1a6c-4e66-a1ec-b3cc79fe8e48,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,0af21988-c03b-456c-a899-84481a803229,finished,3.63828,7.68075,0.0030776,2.80315,0.613338,0.00205524,1412280.0,464877000.0,156430000.0,0.0,2024-03-21 19:24:12,matrix_multiplication
317,d1717996-1004-4fba-8af0-c95f7f4f1deb,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,0721c707-da11-41f6-bb4e-91c1d82d3255,finished,0.673419,1.31961,0.000556333,0.581999,0.0197361,0.000416582,0.0,0.0,0.0,0.0,2024-03-21 19:24:12,molecular_dynamics_ie
318,f9cb8dab-f93e-4a13-9ee9-a3e61b8a9326,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,c26ed5ed-f39c-4c52-88aa-9f43e45f3e19,finished,0.673419,1.31961,0.000556333,0.538194,0.0169147,0.000385052,0.0,0.0,0.0,0.0,2024-03-21 19:24:12,molecular_dynamics_ie
319,ff4e80fa-ec35-4b80-99b8-b26e26c5326a,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,367ac1a9-4e37-4b40-b780-a71d84d169ed,finished,3.63828,7.68075,0.0030776,4.47765,2.01706,0.00344658,9.89572e+26,3.39061e+28,3.57638e+28,0.0,2024-03-21 19:24:12,matrix_multiplication
320,0a85ed79-cf0b-4e83-937d-d4499de23278,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,b2aff8d0-71ab-4b0b-be4d-90d45cfd9328,finished,0.673419,1.31961,0.000556333,0.558661,0.0137184,0.000383607,0.0,0.0,0.0,0.0,2024-03-21 19:24:11,molecular_dynamics_ie
321,425e8da6-98c5-409d-b473-c670c8da91e6,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,1a946829-d5e7-489d-ac32-e898cc8cc32c,finished,0.673419,1.31961,0.000556333,0.500351,0.0327875,0.000360203,0.0,0.0,0.0,0.0,2024-03-21 19:24:11,molecular_dynamics_ie
322,497c3f3a-6aaa-476c-8f51-8a5026c9d0cc,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,c52ee936-a86c-409e-a84b-a515c5d4b82b,finished,3.34288,16.1243,0.00401024,3.34394,14.111,0.00421904,0.0,0.0,0.0,0.0,2024-03-21 19:24:11,graph_pagerank
323,63643f8b-1478-457c-8096-cc59334e9866,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,8ff0df72-fb37-4289-8e0f-95ef90a0c884,finished,0.673419,1.31961,0.000556333,0.552407,0.0180347,0.000395308,0.0,0.0,0.0,0.0,2024-03-21 19:24:11,molecular_dynamics_ie
324,64022765-b161-48b0-b887-3a831ff42f34,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,0081dba8-0c02-4450-95cd-780535028236,finished,3.34288,16.1243,0.00401024,3.12427,12.0901,0.00379921,0.0,0.0,0.0,0.0,2024-03-21 19:24:11,graph_pagerank
325,698f9c04-dbd7-44ef-931b-1a9bb4736db3,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,cf1f4b3b-491a-44db-a212-08ca484fb68d,finished,3.34288,16.1243,0.00401024,3.29617,13.8688,0.00415347,0.0,0.0,0.0,0.0,2024-03-21 19:24:11,graph_pagerank
326,883948e2-fcab-41b3-be90-fdefad99f8fd,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,3f366663-f8ef-4427-b6ad-a89dca1d86da,finished,3.34288,16.1243,0.00401024,3.45764,13.4571,0.00421464,0.0,0.0,0.0,0.0,2024-03-21 19:24:11,graph_pagerank
327,cba114e4-fd6a-4946-a0be-ad60249a6fb8,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,f092e6b1-5610-4092-aa3c-5dc0d5662f18,finished,3.63828,7.6632,0.00307531,3.97961,3.20527,0.00324893,0.0,0.0,0.0,0.0,2024-03-21 19:24:11,matrix_multiplication
328,d0f3e3c8-4bc4-43ae-a798-95f152d334fb,1a302149-7bef-40fe-9dc1-08ae540dc719,user_0,dd9c3dcd-2488-406c-975f-cec31e8db8cc,finished,3.34288,16.1243,0.00401024,3.02437,11.3486,0.00363145,0.0,0.0,0.0,0.0,2024-03-21 19:24:11,graph_pagerank
329,e828215c-c577-47f1-a5a3-75057add55f3,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,5b997908-df52-408a-b0a2-f1785009aff2,finished,3.34288,16.1243,0.00401024,2.87768,12.0653,0.00362056,0.0,0.0,0.0,0.0,2024-03-21 19:24:11,graph_pagerank
330,ed8017a1-3d23-4fa6-b98c-64aadd7dc86f,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,2518c937-da70-48d7-9272-1627149c2795,finished,0.673419,1.31961,0.000556333,0.584015,0.020167,0.000418071,0.0,0.0,0.0,0.0,2024-03-21 19:24:11,molecular_dynamics_ie
331,fc6b620a-84e9-4bdc-9cf7-0deb32ec5f26,1a302149-7bef-40fe-9dc1-08ae540dc719,user_2,ad323353-634f-41c0-9ecb-f0119e89851b,finished,0.673419,1.31961,0.000556333,0.544781,0.0188138,0.000389985,0.0,0.0,0.0,0.0,2024-03-21 19:24:11,molecular_dynamics_ie
332,024d8842-f45e-497b-90fb-9944a2a5301a,1a302149-7bef-40fe-9dc1-08ae540dc719,user_1,1f16349a-e80a-452c-8d58-115a861b68aa,finished,0.673419,1.31961,0.000556333,0.542953,0.0171757,0.000388471,0.0,0.0,0.0,0.0,2024-03-21 19:24:10,molecular_dynamics_ie
